molecule_chembl_id,molecule_hash,scaffold_hash,predicted_pIC50,max_tanimoto_to_train,similarity_bin,out_of_domain_flag,rf_prediction_std,interval_lower_90,interval_upper_90,model_risk_category,QED,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,lipinski_violations,pains_flag,pains_alert_count,brenk_flag,brenk_alert_count,unwanted_substructure_flag,unwanted_substructure_count,medchem_alert_flag,medchem_alert_count,medchem_alert_summary,synthetic_accessibility_status,synthetic_accessibility_score,property_penalty,model_risk_penalty,uncertainty_penalty,final_score,triage_risk_bin,triage_reason,final_triage_category,true_pIC50,absolute_error
CHEMBL4749342,d2f0dc794202,ea30fd0a6d5e,6.604801400034002,0.8571428571428571,high,False,0.1428571428571429,5.24234958837129,7.967253211696713,low,0.4509012173446071,333.4200000000001,4.142800000000002,55.1,1,5,4,0,False,0,True,2,False,0,True,2,Brenk:2,not_available,,0.5,0.0,0.0,6.555702617378609,high,Brenk alert annotation,review_high_risk,5.908213496006022,0.6965879040279797
CHEMBL4072874,9c947f3883ac,872c6370b2bf,7.593784198782349,0.7464788732394366,high,False,0.2535211267605634,6.231332387119638,8.95623601044506,low,0.211555705281776,499.54900000000015,7.217600000000004,86.46,3,3,6,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.25,0.0,0.0,6.555339904064125,high,Brenk alert annotation; low QED,review_high_risk,7.978810700930062,0.3850265021477126
CHEMBL307599,8179d62d10ec,b6ca2a480774,6.37288883200268,0.5909090909090909,medium,False,0.409090909090909,5.010437020339968,7.735340643665392,medium,0.7319502575862973,252.321,3.6267600000000018,53.6,2,3,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.554839089588977,low,no major triage flags,review,5.6777807052660805,0.6951081267365993
CHEMBL5434318,3cae8cca4158,e22457441a57,6.339555612054979,0.6842105263157895,medium,False,0.3157894736842105,4.977103800392268,7.70200742371769,medium,0.565240196690357,362.4080000000001,3.8927000000000014,65.04,2,4,5,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.0,6.554795808745336,low,no major triage flags,review,7.346787486224656,1.007231874169677
CHEMBL5851971,6ffbe1e342cc,ad59efdc1f06,6.1105158370751385,0.7088607594936709,high,False,0.2911392405063291,4.748064025412427,7.47296764873785,low,0.4441398891271469,456.5500000000003,4.437620000000004,107.95,2,6,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.554655726202285,low,no major triage flags,review,6.259637310505756,0.1491214734306174
CHEMBL5282535,87a3987a0664,411a85408d78,6.367973423415965,0.8,high,False,0.1999999999999999,5.005521611753252,7.730425235078677,low,0.6866006138037124,339.4210000000001,0.7384999999999993,103.43,3,6,5,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.554574037219677,high,Brenk alert annotation,review_high_risk,5.036117771071223,1.3318556523447418
CHEMBL5922274,a37b67e8f05f,8bf68935877b,7.798248882833725,0.7176470588235294,high,False,0.2823529411764706,6.435797071171013,9.160700694496438,low,0.2561635339384193,571.104,6.012380000000005,100.93,4,8,7,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.554412416772145,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.34948500216801,0.5512361193342841
CHEMBL3735958,7f5fbe424d47,1e9b97298557,6.390951243959758,0.6027397260273972,medium,False,0.3972602739726028,5.028499432297046,7.753403055622471,medium,0.713348086864648,385.4470000000001,2.763320000000001,91.99,2,7,4,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.554299330824406,low,no major triage flags,review,6.0,0.3909512439597584
CHEMBL4104950,7d3e6b07bd17,d1caacdf0df1,8.238084202982225,0.7692307692307693,high,False,0.2307692307692307,6.875632391319513,9.600536014644938,low,0.0661038041198853,686.9359999999999,7.385400000000005,121.06000000000002,2,8,17,2,False,0,True,3,False,0,True,5,Brenk:3;NIH:2,not_available,,1.75,0.0,0.0,6.554188007102111,high,Brenk alert annotation; multiple Lipinski violations; high rotatable-bond count; low QED,review_high_risk,7.657577319177793,0.580506883804432
CHEMBL4789811,cecdb9fb515b,ba13fcf595df,7.80461789791671,0.7647058823529411,high,False,0.2352941176470588,6.442166086253998,9.167069709579422,low,0.2493578984494249,579.0070000000002,5.530080000000004,112.4,2,8,9,2,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.5,0.0,0.0,6.553975796366135,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.886056647693163,1.0814387497764528
CHEMBL3934034,0ab550e38c5f,d1caacdf0df1,6.408351555877095,0.8166666666666667,high,False,0.1833333333333333,5.045899744214383,7.770803367539807,low,0.3956098301902961,428.4920000000001,5.309500000000004,85.37,2,6,8,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.5539613860673915,medium,no major triage flags,review,7.443697499232712,1.0353459433556171
CHEMBL5437854,44b8e386871b,a63e29452ec6,7.546618073071674,0.88,high,False,0.12,6.184166261408961,8.909069884734386,low,0.2572633633554935,526.6410000000003,4.614300000000003,106.76,3,8,10,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.25,0.0,0.0,6.553881436427167,high,Brenk alert annotation; low QED,review_high_risk,7.576831443935097,0.0302133708634224
CHEMBL5403023,2f9e75d107fb,a63e29452ec6,7.546618073071674,0.88,high,False,0.12,6.184166261408961,8.909069884734386,low,0.2572633633554935,526.6410000000003,4.614300000000003,106.76,3,8,10,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.25,0.0,0.0,6.553881436427167,high,Brenk alert annotation; low QED,review_high_risk,7.559593203859604,0.0129751307879297
CHEMBL324045,6c9aebd68878,9f64913a9962,6.190800741701678,0.7068965517241379,high,False,0.2931034482758621,4.828348930038967,7.553252553364389,low,0.6115142135208471,385.82600000000014,5.439980000000003,67.17,1,5,6,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.552314955222525,medium,no major triage flags,review,6.009998764965339,0.1808019767363395
CHEMBL3263359,99b265dfb614,c360589a645a,6.485460764253488,0.7419354838709677,high,False,0.2580645161290322,5.1230089525907765,7.847912575916199,low,0.316805525965573,461.6340000000002,7.451840000000007,27.96,0,4,3,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.552266290219061,medium,no major triage flags,review,5.402304814074488,1.083155950179
CHEMBL4126797,963f060a51a6,ad53fa7e8986,7.233199619038363,0.8414634146341463,high,False,0.1585365853658537,5.8707478073756505,8.595651430701075,low,0.3190581024655117,570.6100000000002,2.0245999999999995,143.69,2,9,7,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.0,0.0,0.0,6.552257721503874,high,Brenk alert annotation; high TPSA,review_high_risk,7.04098483160756,0.1922147874308031
CHEMBL3753305,2e1ea7f3fdb5,2b087f9082c0,7.809428949441399,0.8292682926829268,high,False,0.1707317073170732,6.446977137778687,9.171880761104113,low,0.2425196765099882,587.6840000000002,5.076200000000004,104.62,2,8,8,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.551948625951388,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.345504485499918,0.4639244639414812
CHEMBL3923228,7220df5482b0,3cda7ccfc566,7.836833191019466,0.902439024390244,high,False,0.0975609756097559,6.474381379356755,9.199285002682178,low,0.2146191115093275,547.6630000000001,5.760600000000005,97.2,2,7,10,2,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.5,0.0,0.0,6.551452302528794,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.33889035263304,0.5020571616135738
CHEMBL5797008,0e834618b28f,f9e6a0eb24e7,7.382635009042101,0.8202247191011236,high,False,0.1797752808988764,6.020183197379389,8.745086820704813,low,0.1686294455811684,621.1110000000002,7.488800000000006,100.93,4,8,7,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.5512644546232695,high,multiple Lipinski violations; low QED,review_high_risk,7.387216143280264,0.0045811342381627
CHEMBL357367,00105083a4bc,972a8be9a584,7.123211974703731,0.5,medium,False,0.5,5.760760163041018,8.485663786366443,medium,0.4777759937125914,338.43600000000004,4.168900000000002,84.06,3,6,2,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.35,0.2,6.550987968416322,high,Brenk alert annotation,review_high_risk,8.0268721464003,0.9036601716965702
CHEMBL6039255,8b4bef5a4edc,13bb4d54122d,7.318899956910376,0.6976744186046512,medium,False,0.3023255813953488,5.9564481452476645,8.681351768573087,medium,0.331903214317951,529.6490000000001,3.8453200000000014,104.85,2,8,8,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.35,0.0,6.550803171228328,high,Brenk alert annotation,review_high_risk,6.531652669587842,0.7872472873225336
CHEMBL1958033,1014f8fcfab7,e86aff8ffb35,6.158834950181529,0.6862745098039216,medium,False,0.3137254901960784,4.7963831385188165,7.521286761844241,medium,0.7419234351401973,390.2950000000001,4.773900000000004,45.03,0,4,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.0,6.550758385321727,low,no major triage flags,review,5.088309841246138,1.0705251089353904
CHEMBL5892653,662d839a29f3,ad59efdc1f06,6.114746667199439,0.7162162162162162,high,False,0.2837837837837837,4.752294855536727,7.477198478862151,low,0.4357461065628479,456.5500000000003,4.690200000000004,107.95,2,6,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.550492773762287,low,no major triage flags,review,5.259637310505756,0.8551093566936832
CHEMBL3671497,156bcecb367c,3e29b80f74c6,7.266084562253104,0.8,high,False,0.1999999999999999,5.903632750590392,8.628536373915816,low,0.2833137395889987,489.3050000000002,3.446600000000001,131.26,4,6,8,0,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,1.0,0.0,0.0,6.5493983018421025,high,Brenk alert annotation; low QED,review_high_risk,8.397940008672037,1.1318554464189337
CHEMBL4105392,07e342eba5d1,06721c212967,7.10988618554322,0.7241379310344828,high,False,0.2758620689655172,5.747434373880509,8.472337997205932,low,0.4385028055820658,589.1440000000001,4.891320000000005,88.14999999999999,1,7,6,1,True,1,False,0,False,0,True,1,PAINS:1,not_available,,1.0,0.0,0.0,6.548388991125286,high,PAINS alert annotation,review_high_risk,6.416801226031377,0.6930849595118431
CHEMBL5271284,633a61368cfc,ce31abc46830,6.952701048628229,0.6944444444444444,medium,False,0.3055555555555556,5.5902492369655175,8.31515286029094,medium,0.4450865053154569,454.5340000000002,4.525720000000003,99.16,1,6,5,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.35,0.0,6.547787553943686,high,Brenk alert annotation,review_high_risk,6.705533773838408,0.2471672747898203
CHEMBL5394139,8e233403c4b6,9abd5cb7fd04,6.862809749892937,0.9322033898305084,high,False,0.0677966101694915,5.500357938230225,8.225261561555648,low,0.4349007485046501,396.45000000000016,5.255600000000003,80.05000000000001,2,5,6,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.547710498397587,high,Brenk alert annotation,review_high_risk,7.965907069126919,1.1030973192339824
CHEMBL1090360,8e866339693d,8e866339693d,7.331339066305819,0.9090909090909092,high,False,0.0909090909090908,5.968887254643107,8.693790877968532,low,0.2163402639722269,587.7090000000001,6.281200000000006,96.68,2,8,8,2,False,0,False,0,False,0,False,0,none,not_available,,1.0,0.0,0.0,6.547679330278046,high,multiple Lipinski violations; low QED,review_high_risk,6.733241068991516,0.5980979973143032
CHEMBL5427961,94fe7d7f4a32,9abd5cb7fd04,7.507626407698512,0.9444444444444444,high,False,0.0555555555555555,6.145174596035801,8.870078219361224,low,0.289940925527948,496.6150000000004,5.2534000000000045,86.53,2,7,10,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.25,0.0,0.0,6.547567333226461,high,Brenk alert annotation; low QED,review_high_risk,7.727965977824862,0.2203395701263497
CHEMBL5852751,c2e4029f877f,3834b2cfe684,6.091337142239525,0.8382352941176471,high,False,0.1617647058823529,4.728885330576814,7.453788953902237,low,0.4561792862492524,454.5340000000002,3.9851000000000014,107.95,2,6,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.547516428488778,low,no major triage flags,review,7.259637310505756,1.1683001682662306
CHEMBL6034790,15b7965a48c4,54a404eba231,7.7916927092481725,0.8024691358024691,high,False,0.1975308641975308,6.42924089758546,9.154144520910885,low,0.2556906473063742,528.6610000000003,4.685000000000004,100.44,2,8,12,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.547383356554546,high,Brenk alert annotation; high rotatable-bond count; low QED,review_high_risk,8.096910013008056,0.3052173037598837
CHEMBL5786207,8509774ed74d,f9334c24dbd8,7.372176843524448,0.7738095238095238,high,False,0.2261904761904761,6.009725031861736,8.73462865518716,low,0.1748533446775526,555.0860000000001,5.418280000000005,121.16,5,9,10,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.547030188202001,high,multiple Lipinski violations; low QED,review_high_risk,8.096910013008056,0.7247331694836081
CHEMBL6036892,9846a4b9d080,f9334c24dbd8,7.372176843524448,0.7738095238095238,high,False,0.2261904761904761,6.009725031861736,8.73462865518716,low,0.1748533446775526,555.0860000000001,5.418280000000005,121.16,5,9,10,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.547030188202001,high,multiple Lipinski violations; low QED,review_high_risk,6.515700160653214,0.856476682871234
CHEMBL4760606,9ec279304dd5,ba13fcf595df,7.864319604332229,0.7558139534883721,high,False,0.2441860465116279,6.5018677926695165,9.22677141599494,low,0.1825853252561566,632.0889999999997,5.061900000000005,122.75,2,9,10,2,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.5,0.0,0.0,6.5469049295883845,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.244125144327507,0.620194460004722
CHEMBL346846,469ce71449b8,972a8be9a584,6.83172631602365,0.6415094339622641,medium,False,0.3584905660377359,5.469274504360937,8.194178127686362,medium,0.5150735001403689,386.27400000000006,5.359200000000003,47.04,1,5,3,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.2,6.546799816164019,medium,no major triage flags,review,7.096910013008056,0.2651836969844066
CHEMBL4087375,1e32662b43dc,06721c212967,7.422885377826093,0.8333333333333334,high,False,0.1666666666666666,6.060433566163381,8.785337189488805,low,0.3735629376715772,617.1979999999998,5.5274200000000056,88.14999999999999,1,7,7,2,True,1,False,0,False,0,True,1,PAINS:1,not_available,,1.25,0.0,0.0,6.5464483154976705,high,PAINS alert annotation; multiple Lipinski violations,review_high_risk,7.653647025549361,0.2307616477232681
CHEMBL3655345,7b74255cfd3d,39f182060f9a,7.758518785765425,0.7674418604651163,high,False,0.2325581395348837,6.3960669741027125,9.120970597428135,low,0.2878674772270823,538.048,5.766400000000005,70.59,1,7,8,2,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.5,0.0,0.0,6.546386262992508,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.301029995663981,0.5425112098985565
CHEMBL544640,927f144dc543,927f144dc543,6.514485224933931,0.6136363636363636,medium,False,0.3863636363636363,5.152033413271219,7.876937036596642,medium,0.5818868063953548,296.7610000000001,4.228100000000002,53.6,2,3,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.546372031329286,low,no major triage flags,review,5.675717544702307,0.8387676802316237
CHEMBL4578487,24ee26c30414,e853e5096a14,7.803922266311925,0.8846153846153846,high,False,0.1153846153846154,6.441470454649213,9.166374077974638,low,0.2424021198974827,529.9630000000002,5.509200000000004,106.85,2,7,9,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.546324386209408,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.752922702990778,0.050999563321147
CHEMBL1242748,e13ad5d74628,713e5dbbf78b,5.797215046794554,0.7636363636363637,high,False,0.2363636363636363,4.434763235131841,7.159666858457266,low,0.7488980361133214,315.30800000000016,1.8815999999999995,99.08,2,6,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.546113082907875,low,no major triage flags,review,5.318758762624412,0.4784562841701412
CHEMBL1242749,e8dc5cd2f161,713e5dbbf78b,5.797215046794554,0.7636363636363637,high,False,0.2363636363636363,4.434763235131841,7.159666858457266,low,0.7488980361133214,315.30800000000016,1.8815999999999995,99.08,2,6,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.546113082907875,low,no major triage flags,review,5.585026652029182,0.2121883947653717
CHEMBL4226907,ca44d63bf838,93f6623ecd39,7.453026707362832,0.6049382716049383,medium,False,0.3950617283950617,6.0905748957001205,8.815478519025543,medium,0.3927829414936756,503.7630000000001,4.877000000000003,82.51,2,5,4,1,False,0,True,2,False,0,True,2,Brenk:2,not_available,,0.75,0.35,0.2,6.545809648856507,high,Brenk alert annotation,review_high_risk,6.885869134020672,0.5671575733421594
CHEMBL3612580,41c12ea979fa,ed514f651857,6.115606359895114,0.7733333333333333,high,False,0.2266666666666666,4.753154548232402,7.478058171557826,low,0.4289119231911864,422.44100000000014,3.633200000000002,108.48,1,8,8,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.5445182830863,low,no major triage flags,review,5.1249387366083,0.9906676232868143
CHEMBL47940,77aeba41281b,77fe186f61e4,6.284977086357037,0.7659574468085106,high,False,0.2340425531914893,4.922525274694324,7.647428898019749,low,0.5085487041896478,370.4560000000002,5.587900000000003,65.96000000000001,1,4,4,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.543525790546685,medium,no major triage flags,review,6.123438377659143,0.1615387086978934
CHEMBL6046827,119ff05f2050,54a404eba231,7.789289589860874,0.7441860465116279,high,False,0.2558139534883721,6.426837778198163,9.151741401523584,low,0.2539680012562752,549.0790000000002,4.948300000000005,100.44,2,8,11,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.543257591117149,high,Brenk alert annotation; high rotatable-bond count; low QED,review_high_risk,7.887345359137068,0.0980557692761943
CHEMBL6165639,1b8bd512c11e,509aba80a0fe,7.050800121663054,0.6756756756756757,medium,False,0.3243243243243243,5.688348310000341,8.413251933325766,medium,0.3422611164587569,446.41700000000014,3.823000000000002,86.03000000000002,0,6,5,0,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,0.5,0.35,0.0,6.543061238121811,high,Brenk alert annotation,review_high_risk,7.249994565695079,0.1991944440320256
CHEMBL6172520,fc29dc22dde3,4b1824316834,6.691668731929054,0.7971014492753623,high,False,0.2028985507246377,5.329216920266342,8.054120543591766,low,0.3509822294461601,427.43900000000014,4.288900000000003,73.14000000000001,0,5,5,0,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,0.5,0.0,0.0,6.542650961375214,high,Brenk alert annotation,review_high_risk,6.749998465974153,0.058329734045099
CHEMBL5194543,2a036d3acb43,16018c92da57,6.325798289207366,0.6440677966101694,medium,False,0.3559322033898305,4.963346477544654,7.6882501008700785,medium,0.766797477878892,355.463,4.055320000000003,57.84,1,4,4,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.542595767086259,low,no major triage flags,review,6.7447274948966935,0.4189292056893272
CHEMBL5889356,04df0d70c2fc,ad59efdc1f06,6.04950043731439,0.7428571428571429,high,False,0.2571428571428571,4.687048625651679,7.411952248977101,low,0.4929292044952031,430.4870000000002,4.259700000000003,98.72,2,5,5,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.542429641809593,low,no major triage flags,review,7.259637310505756,1.2101368731913658
CHEMBL5950819,779e198681fd,9cb0c87dcb9a,6.591105844913755,0.8615384615384616,high,False,0.1384615384615384,5.228654033251043,7.953557656576466,low,0.4510933464361999,432.5030000000002,4.611720000000002,82.18,3,6,8,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.542199191349955,high,Brenk alert annotation,review_high_risk,7.259637310505756,0.6685314655920012
CHEMBL5560320,13acd505ac13,b5d6b0b7f4be,6.667782906082074,0.7160493827160493,high,False,0.2839506172839506,5.305331094419362,8.030234717744786,low,0.3737865770289059,494.5550000000003,4.689200000000003,106.15,1,6,7,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.54156948311098,high,Brenk alert annotation,review_high_risk,7.090228032229065,0.4224451261469912
CHEMBL3973973,8aee112193ad,50c1adc5560d,6.800922140109346,0.7051282051282052,high,False,0.2948717948717948,5.438470328446634,8.163373951772058,low,0.4903806333894119,470.4950000000002,5.4017200000000045,76.02000000000001,2,3,5,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.541302773498758,high,Brenk alert annotation,review_high_risk,6.805062720804507,0.0041405806951608
CHEMBL3953221,f44a13d51c22,50c1adc5560d,6.800922140109346,0.7051282051282052,high,False,0.2948717948717948,5.438470328446634,8.163373951772058,low,0.4903806333894119,470.4950000000002,5.4017200000000045,76.02000000000001,2,3,5,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.541302773498758,high,Brenk alert annotation,review_high_risk,7.382999658879101,0.5820775187697551
CHEMBL333045,f1f428e20453,ad059e316cc6,6.122889401380546,0.6666666666666666,medium,False,0.3333333333333333,4.760437589717835,7.485341213043258,medium,0.7682180294897895,294.362,2.2851,79.96,2,6,4,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.0,6.541107430870336,low,no major triage flags,review,5.0,1.1228894013805464
CHEMBL187431,a22cd9035a2e,003c29a10abd,6.603172097393616,0.3442622950819672,medium,False,0.6557377049180328,5.240720285730903,7.965623909056328,medium,0.7378179030908203,254.293,2.795340000000001,62.45,2,4,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.45,6.540990000484436,high,higher uncertainty proxy,review_high_risk,4.531652669587842,2.0715194278057734
CHEMBL323630,d1b3094911f0,9f64913a9962,6.479140923996279,0.7162162162162162,high,False,0.2837837837837837,5.116689112333567,7.84159273565899,low,0.5615353972485375,423.8790000000001,4.698880000000004,81.05000000000001,2,5,6,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.540676321244816,high,Brenk alert annotation,review_high_risk,6.187086643357144,0.2920542806391344
CHEMBL6019018,b57a7455536f,19a4543711b6,7.364286320247941,0.8045977011494253,high,False,0.1954022988505747,6.00183450858523,8.726738131910652,low,0.1755087034040278,607.0840000000001,7.180380000000005,100.93,4,8,7,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.539795023651969,high,multiple Lipinski violations; low QED,review_high_risk,7.568636235841012,0.2043499155930712
CHEMBL5178707,c1675cabe4b1,3cee47d699f2,6.899987050528179,0.6875,medium,False,0.3125,5.537535238865468,8.26243886219089,medium,0.489480274398786,276.30300000000005,2.831900000000001,92.51,3,5,2,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.35,0.0,6.5394673249269655,high,Brenk alert annotation,review_high_risk,8.525783735923746,1.6257966853955663
CHEMBL69358,4ae4fc3b18a4,8e33e4caa221,6.968164444924458,0.7411764705882353,high,False,0.2588235294117647,5.605712633261746,8.33061625658717,low,0.3198123476894539,511.9890000000001,4.213520000000002,115.04000000000002,4,6,9,1,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.75,0.0,0.0,6.537976792613912,high,Brenk alert annotation,review_high_risk,6.698970004336019,0.2691944405884392
CHEMBL5967623,9cbdc3c426d7,e82cbb9ba599,7.201502902814822,0.6455696202531646,medium,False,0.3544303797468354,5.839051091152109,8.563954714477534,medium,0.3863386217914455,507.5890000000003,5.164820000000004,71.34,1,7,6,2,False,0,False,0,False,0,False,0,none,not_available,,0.5,0.35,0.2,6.537841524606267,medium,multiple Lipinski violations,review,7.602059991327962,0.40055708851314
CHEMBL4084214,f07eaf82831f,3e0ea7a2c961,6.319921115612714,0.5875,medium,False,0.4125,4.957469303950003,7.682372927275425,medium,0.7676888955776456,368.4160000000001,2.7881,89.93,1,5,3,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.53761001119036,low,no major triage flags,review,5.468521082957745,0.8514000326549693
CHEMBL4783948,ce64a3729a45,ea30fd0a6d5e,6.599259269841068,0.8235294117647058,high,False,0.1764705882352941,5.236807458178356,7.961711081503779,low,0.4381740649354657,347.44700000000006,4.451220000000003,55.1,1,5,4,0,False,0,True,2,False,0,True,2,Brenk:2,not_available,,0.5,0.0,0.0,6.537433334776534,high,Brenk alert annotation,review_high_risk,6.8228676829582255,0.2236084131171578
CHEMBL6159648,69899f501a05,83f8ef5cd51e,6.952854680981345,0.6714285714285714,medium,False,0.3285714285714286,5.590402869318634,8.315306492644057,medium,0.4343129172275539,428.4420000000001,4.907700000000004,51.02,0,3,4,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.35,0.0,6.5371675982088995,high,Brenk alert annotation,review_high_risk,6.949981219101026,0.002873461880319
CHEMBL4288648,06874b1e5cb9,89e94c4724b5,6.2077005981053,0.8958333333333334,high,False,0.1041666666666666,4.845248786442589,7.570152409768012,low,0.829453471773599,387.417,1.486,108.3,2,6,3,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.537154069878899,high,Brenk alert annotation,review_high_risk,6.124360062995832,0.0833405351094684
CHEMBL4521214,02b92fdb6889,a1feb809ef7c,7.592371069241489,0.8405797101449275,high,False,0.1594202898550725,6.229919257578777,8.954822880904201,low,0.1947061832555789,484.9400000000002,5.657300000000004,86.23,1,8,8,1,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.25,0.0,0.0,6.537077252497068,high,Brenk alert annotation; low QED,review_high_risk,7.154901959985743,0.4374691092557459
CHEMBL5772446,b4f20bd9bbc5,f9334c24dbd8,8.34940944038038,0.5777777777777777,medium,False,0.4222222222222223,6.9869576287176685,9.711861252043091,medium,0.2373963300310504,519.5880000000002,5.024660000000004,124.72,4,9,8,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.35,0.2,6.536805770411432,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.698970004336019,0.349560563955638
CHEMBL121709,3d57e28eb907,ad059e316cc6,6.124138700137505,0.66,medium,False,0.3399999999999999,4.761686888474793,7.486590511800216,medium,0.7623510732230308,281.319,2.2277,85.95,2,6,4,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.0,6.536489773360536,low,no major triage flags,review,4.0,2.1241387001375047
CHEMBL2064390,e118244fa994,e9ca67cf14a6,6.46457746533024,0.6666666666666666,medium,False,0.3333333333333333,5.102125653667528,7.827029276992953,medium,0.4218040995354879,463.5380000000004,3.7908000000000026,94.65,1,8,8,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.0,6.536381564865729,low,no major triage flags,review,5.522878745280337,0.941698720049902
CHEMBL5273525,aa1c56accffd,c8b307146c81,6.475561591155497,0.7671232876712328,high,False,0.2328767123287671,5.113109779492785,7.838013402818209,low,0.5601332806748839,465.5790000000002,3.653600000000002,102.48000000000002,2,6,5,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.535694871830381,high,Brenk alert annotation,review_high_risk,7.0,0.5244384088445031
